sample,key,value
session_info_load_26,"cpu-time-last-5min","25812"
session_info_load_26,"cpu-time-total","218238"
session_info_load_26,"data-separation","''"
session_info_load_26,"client-ip","127.0.0.1"
session_info_load_27,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_27,"session-id","3"
session_info_load_27,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_27,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_27,"process","00000000-0000-0000-0000-000000000000"
session_info_load_27,"user-name","DefUser"
session_info_load_27,"host","alko-home"
session_info_load_27,"app-id","1CV8C"
session_info_load_27,"locale","ru"
session_info_load_27,"started-at","2026-02-15T00:10:57"
session_info_load_27,"last-active-at","2026-02-16T00:31:03"
session_info_load_27,"hibernate","no"
session_info_load_27,"passive-session-hibernate-time","1200"
session_info_load_27,"hibernate-session-terminate-time","86400"
session_info_load_27,"blocked-by-dbms","0"
session_info_load_27,"blocked-by-ls","0"
session_info_load_27,"bytes-all","28598655"
session_info_load_27,"bytes-last-5min","3516395"
session_info_load_27,"calls-all","23354"
session_info_load_27,"calls-last-5min","2842"
session_info_load_27,"dbms-bytes-all","39802649"
session_info_load_27,"dbms-bytes-last-5min","4621499"
session_info_load_27,"db-proc-info",""
session_info_load_27,"db-proc-took","0"
session_info_load_27,"db-proc-took-at",""
session_info_load_27,"duration-all","553795"
session_info_load_27,"duration-all-dbms","23442"
session_info_load_27,"duration-current","0"
session_info_load_27,"duration-current-dbms","0"
session_info_load_27,"duration-last-5min","66277"
session_info_load_27,"duration-last-5min-dbms","3128"
session_info_load_27,"memory-current","0"
session_info_load_27,"memory-last-5min","12754512"
session_info_load_27,"memory-total","591295547"
session_info_load_27,"read-current","0"
session_info_load_27,"read-last-5min","775456"
session_info_load_27,"read-total","28602730"
session_info_load_27,"write-current","0"
session_info_load_27,"write-last-5min","108045"
session_info_load_27,"write-total","15379200"
session_info_load_27,"duration-current-service","0"
session_info_load_27,"duration-last-5min-service","2488"
session_info_load_27,"duration-all-service","18506"
session_info_load_27,"current-service-name",""
session_info_load_27,"cpu-time-current","0"
session_info_load_27,"cpu-time-last-5min","25812"
session_info_load_27,"cpu-time-total","218238"
session_info_load_27,"data-separation","''"
session_info_load_27,"client-ip","127.0.0.1"
session_info_load_28,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_28,"session-id","3"
session_info_load_28,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_28,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_28,"process","00000000-0000-0000-0000-000000000000"
session_info_load_28,"user-name","DefUser"
session_info_load_28,"host","alko-home"
session_info_load_28,"app-id","1CV8C"
session_info_load_28,"locale","ru"
session_info_load_28,"started-at","2026-02-15T00:10:57"
session_info_load_28,"last-active-at","2026-02-16T00:31:03"
session_info_load_28,"hibernate","no"
session_info_load_28,"passive-session-hibernate-time","1200"
session_info_load_28,"hibernate-session-terminate-time","86400"
session_info_load_28,"blocked-by-dbms","0"
session_info_load_28,"blocked-by-ls","0"
session_info_load_28,"bytes-all","28598655"
session_info_load_28,"bytes-last-5min","3516395"
session_info_load_28,"calls-all","23354"
session_info_load_28,"calls-last-5min","2842"
session_info_load_28,"dbms-bytes-all","39802649"
session_info_load_28,"dbms-bytes-last-5min","4621499"
session_info_load_28,"db-proc-info",""
session_info_load_28,"db-proc-took","0"
session_info_load_28,"db-proc-took-at",""
session_info_load_28,"duration-all","553795"
session_info_load_28,"duration-all-dbms","23442"
session_info_load_28,"duration-current","0"
session_info_load_28,"duration-current-dbms","0"
session_info_load_28,"duration-last-5min","66277"
session_info_load_28,"duration-last-5min-dbms","3128"
session_info_load_28,"memory-current","0"
session_info_load_28,"memory-last-5min","12754512"
session_info_load_28,"memory-total","591295547"
session_info_load_28,"read-current","0"
session_info_load_28,"read-last-5min","775456"
session_info_load_28,"read-total","28602730"
session_info_load_28,"write-current","0"
session_info_load_28,"write-last-5min","108045"
session_info_load_28,"write-total","15379200"
session_info_load_28,"duration-current-service","0"
session_info_load_28,"duration-last-5min-service","2488"
session_info_load_28,"duration-all-service","18506"
session_info_load_28,"current-service-name",""
session_info_load_28,"cpu-time-current","0"
session_info_load_28,"cpu-time-last-5min","25812"
session_info_load_28,"cpu-time-total","218238"
session_info_load_28,"data-separation","''"
session_info_load_28,"client-ip","127.0.0.1"
session_info_load_29,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_29,"session-id","3"
session_info_load_29,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_29,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_29,"process","00000000-0000-0000-0000-000000000000"
session_info_load_29,"user-name","DefUser"
session_info_load_29,"host","alko-home"
session_info_load_29,"app-id","1CV8C"
session_info_load_29,"locale","ru"
session_info_load_29,"started-at","2026-02-15T00:10:57"
session_info_load_29,"last-active-at","2026-02-16T00:31:03"
session_info_load_29,"hibernate","no"
session_info_load_29,"passive-session-hibernate-time","1200"
session_info_load_29,"hibernate-session-terminate-time","86400"
session_info_load_29,"blocked-by-dbms","0"
session_info_load_29,"blocked-by-ls","0"
session_info_load_29,"bytes-all","28598655"
session_info_load_29,"bytes-last-5min","3516395"
session_info_load_29,"calls-all","23354"
session_info_load_29,"calls-last-5min","2842"
session_info_load_29,"dbms-bytes-all","39802649"
session_info_load_29,"dbms-bytes-last-5min","4621499"
session_info_load_29,"db-proc-info",""
session_info_load_29,"db-proc-took","0"
session_info_load_29,"db-proc-took-at",""
session_info_load_29,"duration-all","553795"
session_info_load_29,"duration-all-dbms","23442"
session_info_load_29,"duration-current","0"
session_info_load_29,"duration-current-dbms","0"
session_info_load_29,"duration-last-5min","66277"
session_info_load_29,"duration-last-5min-dbms","3128"
session_info_load_29,"memory-current","0"
session_info_load_29,"memory-last-5min","12754512"
session_info_load_29,"memory-total","591295547"
session_info_load_29,"read-current","0"
session_info_load_29,"read-last-5min","775456"
session_info_load_29,"read-total","28602730"
session_info_load_29,"write-current","0"
session_info_load_29,"write-last-5min","108045"
session_info_load_29,"write-total","15379200"
session_info_load_29,"duration-current-service","0"
session_info_load_29,"duration-last-5min-service","2488"
session_info_load_29,"duration-all-service","18506"
session_info_load_29,"current-service-name",""
session_info_load_29,"cpu-time-current","0"
session_info_load_29,"cpu-time-last-5min","25812"
session_info_load_29,"cpu-time-total","218238"
session_info_load_29,"data-separation","''"
session_info_load_29,"client-ip","127.0.0.1"
session_info_load_30,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_30,"session-id","3"
session_info_load_30,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_30,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_30,"process","00000000-0000-0000-0000-000000000000"
session_info_load_30,"user-name","DefUser"
session_info_load_30,"host","alko-home"
session_info_load_30,"app-id","1CV8C"
session_info_load_30,"locale","ru"
session_info_load_30,"started-at","2026-02-15T00:10:57"
session_info_load_30,"last-active-at","2026-02-16T00:31:03"
session_info_load_30,"hibernate","no"
session_info_load_30,"passive-session-hibernate-time","1200"
session_info_load_30,"hibernate-session-terminate-time","86400"
session_info_load_30,"blocked-by-dbms","0"
session_info_load_30,"blocked-by-ls","0"
session_info_load_30,"bytes-all","28598655"
session_info_load_30,"bytes-last-5min","3145955"
session_info_load_30,"calls-all","23354"
session_info_load_30,"calls-last-5min","2569"
session_info_load_30,"dbms-bytes-all","39802649"
session_info_load_30,"dbms-bytes-last-5min","4196906"
session_info_load_30,"db-proc-info",""
session_info_load_30,"db-proc-took","0"
session_info_load_30,"db-proc-took-at",""
session_info_load_30,"duration-all","553795"
session_info_load_30,"duration-all-dbms","23442"
session_info_load_30,"duration-current","0"
session_info_load_30,"duration-current-dbms","0"
session_info_load_30,"duration-last-5min","62874"
session_info_load_30,"duration-last-5min-dbms","2910"
session_info_load_30,"memory-current","0"
session_info_load_30,"memory-last-5min","-660004"
session_info_load_30,"memory-total","591295547"
session_info_load_30,"read-current","0"
session_info_load_30,"read-last-5min","626006"
session_info_load_30,"read-total","28602730"
session_info_load_30,"write-current","0"
session_info_load_30,"write-last-5min","68792"
session_info_load_30,"write-total","15379200"
session_info_load_30,"duration-current-service","0"
session_info_load_30,"duration-last-5min-service","2258"
session_info_load_30,"duration-all-service","18506"
session_info_load_30,"current-service-name",""
session_info_load_30,"cpu-time-current","0"
session_info_load_30,"cpu-time-last-5min","23011"
session_info_load_30,"cpu-time-total","218238"
session_info_load_30,"data-separation","''"
session_info_load_30,"client-ip","127.0.0.1"
session_info_load_31,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_31,"session-id","3"
session_info_load_31,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_31,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_31,"process","00000000-0000-0000-0000-000000000000"
session_info_load_31,"user-name","DefUser"
session_info_load_31,"host","alko-home"
session_info_load_31,"app-id","1CV8C"
session_info_load_31,"locale","ru"
session_info_load_31,"started-at","2026-02-15T00:10:57"
session_info_load_31,"last-active-at","2026-02-16T00:31:03"
session_info_load_31,"hibernate","no"
session_info_load_31,"passive-session-hibernate-time","1200"
session_info_load_31,"hibernate-session-terminate-time","86400"
session_info_load_31,"blocked-by-dbms","0"
session_info_load_31,"blocked-by-ls","0"
session_info_load_31,"bytes-all","28598655"
session_info_load_31,"bytes-last-5min","2779571"
session_info_load_31,"calls-all","23354"
session_info_load_31,"calls-last-5min","2272"
session_info_load_31,"dbms-bytes-all","39802649"
session_info_load_31,"dbms-bytes-last-5min","3458845"
session_info_load_31,"db-proc-info",""
session_info_load_31,"db-proc-took","0"
session_info_load_31,"db-proc-took-at",""
session_info_load_31,"duration-all","553795"
session_info_load_31,"duration-all-dbms","23442"
session_info_load_31,"duration-current","0"
session_info_load_31,"duration-current-dbms","0"
session_info_load_31,"duration-last-5min","59246"
session_info_load_31,"duration-last-5min-dbms","2380"
session_info_load_31,"memory-current","0"
session_info_load_31,"memory-last-5min","-1121252"
session_info_load_31,"memory-total","591295547"
session_info_load_31,"read-current","0"
session_info_load_31,"read-last-5min","412465"
session_info_load_31,"read-total","28602730"
session_info_load_31,"write-current","0"
session_info_load_31,"write-last-5min","26878"
session_info_load_31,"write-total","15379200"
session_info_load_31,"duration-current-service","0"
session_info_load_31,"duration-last-5min-service","1859"
session_info_load_31,"duration-all-service","18506"
session_info_load_31,"current-service-name",""
session_info_load_31,"cpu-time-current","0"
session_info_load_31,"cpu-time-last-5min","20417"
session_info_load_31,"cpu-time-total","218238"
session_info_load_31,"data-separation","''"
session_info_load_31,"client-ip","127.0.0.1"
session_info_load_32,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_32,"session-id","3"
session_info_load_32,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_32,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_32,"process","00000000-0000-0000-0000-000000000000"
session_info_load_32,"user-name","DefUser"
session_info_load_32,"host","alko-home"
session_info_load_32,"app-id","1CV8C"
session_info_load_32,"locale","ru"
session_info_load_32,"started-at","2026-02-15T00:10:57"
session_info_load_32,"last-active-at","2026-02-16T00:31:03"
session_info_load_32,"hibernate","no"
session_info_load_32,"passive-session-hibernate-time","1200"
session_info_load_32,"hibernate-session-terminate-time","86400"
session_info_load_32,"blocked-by-dbms","0"
session_info_load_32,"blocked-by-ls","0"
session_info_load_32,"bytes-all","28598655"
session_info_load_32,"bytes-last-5min","2390277"
session_info_load_32,"calls-all","23354"
session_info_load_32,"calls-last-5min","1956"
session_info_load_32,"dbms-bytes-all","39802649"
session_info_load_32,"dbms-bytes-last-5min","2648234"
session_info_load_32,"db-proc-info",""
session_info_load_32,"db-proc-took","0"
session_info_load_32,"db-proc-took-at",""
session_info_load_32,"duration-all","553795"
session_info_load_32,"duration-all-dbms","23442"
session_info_load_32,"duration-current","0"
session_info_load_32,"duration-current-dbms","0"
session_info_load_32,"duration-last-5min","54333"
session_info_load_32,"duration-last-5min-dbms","1806"
session_info_load_32,"memory-current","0"
session_info_load_32,"memory-last-5min","-774395"
session_info_load_32,"memory-total","591295547"
session_info_load_32,"read-current","0"
session_info_load_32,"read-last-5min","299316"
session_info_load_32,"read-total","28602730"
session_info_load_32,"write-current","0"
session_info_load_32,"write-last-5min","3741"
session_info_load_32,"write-total","15379200"
session_info_load_32,"duration-current-service","0"
session_info_load_32,"duration-last-5min-service","1193"
session_info_load_32,"duration-all-service","18506"
session_info_load_32,"current-service-name",""
session_info_load_32,"cpu-time-current","0"
session_info_load_32,"cpu-time-last-5min","16696"
session_info_load_32,"cpu-time-total","218238"
session_info_load_32,"data-separation","''"
session_info_load_32,"client-ip","127.0.0.1"
session_info_load_33,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_33,"session-id","3"
session_info_load_33,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_33,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_33,"process","00000000-0000-0000-0000-000000000000"
session_info_load_33,"user-name","DefUser"
session_info_load_33,"host","alko-home"
session_info_load_33,"app-id","1CV8C"
session_info_load_33,"locale","ru"
session_info_load_33,"started-at","2026-02-15T00:10:57"
session_info_load_33,"last-active-at","2026-02-16T00:31:03"
session_info_load_33,"hibernate","no"
session_info_load_33,"passive-session-hibernate-time","1200"
session_info_load_33,"hibernate-session-terminate-time","86400"
session_info_load_33,"blocked-by-dbms","0"
session_info_load_33,"blocked-by-ls","0"
session_info_load_33,"bytes-all","28598655"
session_info_load_33,"bytes-last-5min","2007673"
session_info_load_33,"calls-all","23354"
session_info_load_33,"calls-last-5min","1634"
session_info_load_33,"dbms-bytes-all","39802649"
session_info_load_33,"dbms-bytes-last-5min","2223224"
session_info_load_33,"db-proc-info",""
session_info_load_33,"db-proc-took","0"
session_info_load_33,"db-proc-took-at",""
session_info_load_33,"duration-all","553795"
session_info_load_33,"duration-all-dbms","23442"
session_info_load_33,"duration-current","0"
session_info_load_33,"duration-current-dbms","0"
session_info_load_33,"duration-last-5min","50683"
session_info_load_33,"duration-last-5min-dbms","1504"
session_info_load_33,"memory-current","0"
session_info_load_33,"memory-last-5min","-952648"
session_info_load_33,"memory-total","591295547"
session_info_load_33,"read-current","0"
session_info_load_33,"read-last-5min","185614"
session_info_load_33,"read-total","28602730"
session_info_load_33,"write-current","0"
session_info_load_33,"write-last-5min","1164"
session_info_load_33,"write-total","15379200"
session_info_load_33,"duration-current-service","0"
session_info_load_33,"duration-last-5min-service","1164"
session_info_load_33,"duration-all-service","18506"
session_info_load_33,"current-service-name",""
session_info_load_33,"cpu-time-current","0"
session_info_load_33,"cpu-time-last-5min","13860"
session_info_load_33,"cpu-time-total","218238"
session_info_load_33,"data-separation","''"
session_info_load_33,"client-ip","127.0.0.1"
session_info_load_34,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_34,"session-id","3"
session_info_load_34,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_34,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_34,"process","00000000-0000-0000-0000-000000000000"
session_info_load_34,"user-name","DefUser"
session_info_load_34,"host","alko-home"
session_info_load_34,"app-id","1CV8C"
session_info_load_34,"locale","ru"
session_info_load_34,"started-at","2026-02-15T00:10:57"
session_info_load_34,"last-active-at","2026-02-16T00:31:03"
session_info_load_34,"hibernate","no"
session_info_load_34,"passive-session-hibernate-time","1200"
session_info_load_34,"hibernate-session-terminate-time","86400"
session_info_load_34,"blocked-by-dbms","0"
session_info_load_34,"blocked-by-ls","0"
session_info_load_34,"bytes-all","28598655"
session_info_load_34,"bytes-last-5min","1277141"
session_info_load_34,"calls-all","23354"
session_info_load_34,"calls-last-5min","1034"
session_info_load_34,"dbms-bytes-all","39802649"
session_info_load_34,"dbms-bytes-last-5min","1534171"
session_info_load_34,"db-proc-info",""
session_info_load_34,"db-proc-took","0"
session_info_load_34,"db-proc-took-at",""
session_info_load_34,"duration-all","553795"
session_info_load_34,"duration-all-dbms","23442"
session_info_load_34,"duration-current","0"
session_info_load_34,"duration-current-dbms","0"
session_info_load_34,"duration-last-5min","42085"
session_info_load_34,"duration-last-5min-dbms","1115"
session_info_load_34,"memory-current","0"
session_info_load_34,"memory-last-5min","-1125728"
session_info_load_34,"memory-total","591295547"
session_info_load_34,"read-current","0"
session_info_load_34,"read-last-5min","149787"
session_info_load_34,"read-total","28602730"
session_info_load_34,"write-current","0"
session_info_load_34,"write-last-5min","0"
session_info_load_34,"write-total","15379200"
session_info_load_34,"duration-current-service","0"
session_info_load_34,"duration-last-5min-service","867"
session_info_load_34,"duration-all-service","18506"
session_info_load_34,"current-service-name",""
session_info_load_34,"cpu-time-current","0"
session_info_load_34,"cpu-time-last-5min","9490"
session_info_load_34,"cpu-time-total","218238"
session_info_load_34,"data-separation","''"
session_info_load_34,"client-ip","127.0.0.1"
session_info_load_35,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_35,"session-id","3"
session_info_load_35,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_35,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_35,"process","00000000-0000-0000-0000-000000000000"
session_info_load_35,"user-name","DefUser"
session_info_load_35,"host","alko-home"
session_info_load_35,"app-id","1CV8C"
session_info_load_35,"locale","ru"
session_info_load_35,"started-at","2026-02-15T00:10:57"
session_info_load_35,"last-active-at","2026-02-16T00:31:03"
session_info_load_35,"hibernate","no"
session_info_load_35,"passive-session-hibernate-time","1200"
session_info_load_35,"hibernate-session-terminate-time","86400"
session_info_load_35,"blocked-by-dbms","0"
session_info_load_35,"blocked-by-ls","0"
session_info_load_35,"bytes-all","28598655"
session_info_load_35,"bytes-last-5min","1218613"
session_info_load_35,"calls-all","23354"
session_info_load_35,"calls-last-5min","987"
session_info_load_35,"dbms-bytes-all","39802649"
session_info_load_35,"dbms-bytes-last-5min","1182153"
session_info_load_35,"db-proc-info",""
session_info_load_35,"db-proc-took","0"
session_info_load_35,"db-proc-took-at",""
session_info_load_35,"duration-all","553795"
session_info_load_35,"duration-all-dbms","23442"
session_info_load_35,"duration-current","0"
session_info_load_35,"duration-current-dbms","0"
session_info_load_35,"duration-last-5min","41415"
session_info_load_35,"duration-last-5min-dbms","856"
session_info_load_35,"memory-current","0"
session_info_load_35,"memory-last-5min","-1089824"
session_info_load_35,"memory-total","591295547"
session_info_load_35,"read-current","0"
session_info_load_35,"read-last-5min","149787"
session_info_load_35,"read-total","28602730"
session_info_load_35,"write-current","0"
session_info_load_35,"write-last-5min","0"
session_info_load_35,"write-total","15379200"
session_info_load_35,"duration-current-service","0"
session_info_load_35,"duration-last-5min-service","678"
session_info_load_35,"duration-all-service","18506"
session_info_load_35,"current-service-name",""
session_info_load_35,"cpu-time-current","0"
session_info_load_35,"cpu-time-last-5min","9082"
session_info_load_35,"cpu-time-total","218238"
session_info_load_35,"data-separation","''"
session_info_load_35,"client-ip","127.0.0.1"
session_info_load_36,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_36,"session-id","3"
session_info_load_36,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_36,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_36,"process","00000000-0000-0000-0000-000000000000"
session_info_load_36,"user-name","DefUser"
session_info_load_36,"host","alko-home"
session_info_load_36,"app-id","1CV8C"
session_info_load_36,"locale","ru"
session_info_load_36,"started-at","2026-02-15T00:10:57"
session_info_load_36,"last-active-at","2026-02-16T00:31:03"
session_info_load_36,"hibernate","no"
session_info_load_36,"passive-session-hibernate-time","1200"
session_info_load_36,"hibernate-session-terminate-time","86400"
session_info_load_36,"blocked-by-dbms","0"
session_info_load_36,"blocked-by-ls","0"
session_info_load_36,"bytes-all","28598655"
session_info_load_36,"bytes-last-5min","1218613"
session_info_load_36,"calls-all","23354"
session_info_load_36,"calls-last-5min","987"
session_info_load_36,"dbms-bytes-all","39802649"
session_info_load_36,"dbms-bytes-last-5min","1182153"
session_info_load_36,"db-proc-info",""
session_info_load_36,"db-proc-took","0"
session_info_load_36,"db-proc-took-at",""
session_info_load_36,"duration-all","553795"
session_info_load_36,"duration-all-dbms","23442"
session_info_load_36,"duration-current","0"
session_info_load_36,"duration-current-dbms","0"
session_info_load_36,"duration-last-5min","41415"
session_info_load_36,"duration-last-5min-dbms","856"
session_info_load_36,"memory-current","0"
session_info_load_36,"memory-last-5min","-1089824"
session_info_load_36,"memory-total","591295547"
session_info_load_36,"read-current","0"
session_info_load_36,"read-last-5min","149787"
session_info_load_36,"read-total","28602730"
session_info_load_36,"write-current","0"
session_info_load_36,"write-last-5min","0"
session_info_load_36,"write-total","15379200"
session_info_load_36,"duration-current-service","0"
session_info_load_36,"duration-last-5min-service","678"
session_info_load_36,"duration-all-service","18506"
session_info_load_36,"current-service-name",""
session_info_load_36,"cpu-time-current","0"
session_info_load_36,"cpu-time-last-5min","9082"
session_info_load_36,"cpu-time-total","218238"
session_info_load_36,"data-separation","''"
session_info_load_36,"client-ip","127.0.0.1"
session_info_load_37,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_37,"session-id","3"
session_info_load_37,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_37,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_37,"process","00000000-0000-0000-0000-000000000000"
session_info_load_37,"user-name","DefUser"
session_info_load_37,"host","alko-home"
session_info_load_37,"app-id","1CV8C"
session_info_load_37,"locale","ru"
session_info_load_37,"started-at","2026-02-15T00:10:57"
session_info_load_37,"last-active-at","2026-02-16T00:31:03"
session_info_load_37,"hibernate","no"
session_info_load_37,"passive-session-hibernate-time","1200"
session_info_load_37,"hibernate-session-terminate-time","86400"
session_info_load_37,"blocked-by-dbms","0"
session_info_load_37,"blocked-by-ls","0"
session_info_load_37,"bytes-all","28598655"
session_info_load_37,"bytes-last-5min","1218613"
session_info_load_37,"calls-all","23354"
session_info_load_37,"calls-last-5min","987"
session_info_load_37,"dbms-bytes-all","39802649"
session_info_load_37,"dbms-bytes-last-5min","1110860"
session_info_load_37,"db-proc-info",""
session_info_load_37,"db-proc-took","0"
session_info_load_37,"db-proc-took-at",""
session_info_load_37,"duration-all","553795"
session_info_load_37,"duration-all-dbms","23442"
session_info_load_37,"duration-current","0"
session_info_load_37,"duration-current-dbms","0"
session_info_load_37,"duration-last-5min","41415"
session_info_load_37,"duration-last-5min-dbms","817"
session_info_load_37,"memory-current","0"
session_info_load_37,"memory-last-5min","-1089824"
session_info_load_37,"memory-total","591295547"
session_info_load_37,"read-current","0"
session_info_load_37,"read-last-5min","149787"
session_info_load_37,"read-total","28602730"
session_info_load_37,"write-current","0"
session_info_load_37,"write-last-5min","0"
session_info_load_37,"write-total","15379200"
session_info_load_37,"duration-current-service","0"
session_info_load_37,"duration-last-5min-service","648"
session_info_load_37,"duration-all-service","18506"
session_info_load_37,"current-service-name",""
session_info_load_37,"cpu-time-current","0"
session_info_load_37,"cpu-time-last-5min","9082"
session_info_load_37,"cpu-time-total","218238"
session_info_load_37,"data-separation","''"
session_info_load_37,"client-ip","127.0.0.1"
session_info_load_38,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_38,"session-id","3"
session_info_load_38,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_38,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_38,"process","00000000-0000-0000-0000-000000000000"
session_info_load_38,"user-name","DefUser"
session_info_load_38,"host","alko-home"
session_info_load_38,"app-id","1CV8C"
session_info_load_38,"locale","ru"
session_info_load_38,"started-at","2026-02-15T00:10:57"
session_info_load_38,"last-active-at","2026-02-16T00:31:03"
session_info_load_38,"hibernate","no"
session_info_load_38,"passive-session-hibernate-time","1200"
session_info_load_38,"hibernate-session-terminate-time","86400"
session_info_load_38,"blocked-by-dbms","0"
session_info_load_38,"blocked-by-ls","0"
session_info_load_38,"bytes-all","28598655"
session_info_load_38,"bytes-last-5min","923225"
session_info_load_38,"calls-all","23354"
session_info_load_38,"calls-last-5min","744"
session_info_load_38,"dbms-bytes-all","39802649"
session_info_load_38,"dbms-bytes-last-5min","715197"
session_info_load_38,"db-proc-info",""
session_info_load_38,"db-proc-took","0"
session_info_load_38,"db-proc-took-at",""
session_info_load_38,"duration-all","553795"
session_info_load_38,"duration-all-dbms","23442"
session_info_load_38,"duration-current","0"
session_info_load_38,"duration-current-dbms","0"
session_info_load_38,"duration-last-5min","6993"
session_info_load_38,"duration-last-5min-dbms","431"
session_info_load_38,"memory-current","0"
session_info_load_38,"memory-last-5min","-648240"
session_info_load_38,"memory-total","591295547"
session_info_load_38,"read-current","0"
session_info_load_38,"read-last-5min","80338"
session_info_load_38,"read-total","28602730"
session_info_load_38,"write-current","0"
session_info_load_38,"write-last-5min","0"
session_info_load_38,"write-total","15379200"
session_info_load_38,"duration-current-service","0"
session_info_load_38,"duration-last-5min-service","390"
session_info_load_38,"duration-all-service","18506"
session_info_load_38,"current-service-name",""
session_info_load_38,"cpu-time-current","0"
session_info_load_38,"cpu-time-last-5min","5486"
session_info_load_38,"cpu-time-total","218238"
session_info_load_38,"data-separation","''"
session_info_load_38,"client-ip","127.0.0.1"
session_info_load_39,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_39,"session-id","3"
session_info_load_39,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_39,"connection","00000000-0000-0000-0000-000000000000"
session_info_load_39,"process","00000000-0000-0000-0000-000000000000"
session_info_load_39,"user-name","DefUser"
session_info_load_39,"host","alko-home"
session_info_load_39,"app-id","1CV8C"
session_info_load_39,"locale","ru"
session_info_load_39,"started-at","2026-02-15T00:10:57"
session_info_load_39,"last-active-at","2026-02-16T00:31:03"
session_info_load_39,"hibernate","no"
session_info_load_39,"passive-session-hibernate-time","1200"
session_info_load_39,"hibernate-session-terminate-time","86400"
session_info_load_39,"blocked-by-dbms","0"
session_info_load_39,"blocked-by-ls","0"
session_info_load_39,"bytes-all","28598655"
session_info_load_39,"bytes-last-5min","260625"
session_info_load_39,"calls-all","23354"
session_info_load_39,"calls-last-5min","198"
session_info_load_39,"dbms-bytes-all","39802649"
session_info_load_39,"dbms-bytes-last-5min","37764"
session_info_load_39,"db-proc-info",""
session_info_load_39,"db-proc-took","0"
session_info_load_39,"db-proc-took-at",""
session_info_load_39,"duration-all","553795"
session_info_load_39,"duration-all-dbms","23442"
session_info_load_39,"duration-current","0"
session_info_load_39,"duration-current-dbms","0"
session_info_load_39,"duration-last-5min","1360"
session_info_load_39,"duration-last-5min-dbms","17"
session_info_load_39,"memory-current","0"
session_info_load_39,"memory-last-5min","-813304"
session_info_load_39,"memory-total","591295547"
session_info_load_39,"read-current","0"
session_info_load_39,"read-last-5min","3644"
session_info_load_39,"read-total","28602730"
session_info_load_39,"write-current","0"
session_info_load_39,"write-last-5min","0"
session_info_load_39,"write-total","15379200"
session_info_load_39,"duration-current-service","0"
session_info_load_39,"duration-last-5min-service","0"
session_info_load_39,"duration-all-service","18506"
session_info_load_39,"current-service-name",""
session_info_load_39,"cpu-time-current","0"
session_info_load_39,"cpu-time-last-5min","1061"
session_info_load_39,"cpu-time-total","218238"
session_info_load_39,"data-separation","''"
session_info_load_39,"client-ip","127.0.0.1"
session_info_load_40,"session","25510e27-f24a-4586-9ac9-9f7837c0dea1"
session_info_load_40,"session-id","3"
session_info_load_40,"infobase","717bdda7-2f60-4577-b262-f1fc8c0e472c"
session_info_load_40,"connection","00000000-0000-0000-0000-000000000000"
